/app/Repos/pandas/bench/io_roundtrip.py,99,109,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any],/app/Repos/pandas/bench/serialize.py,76,85,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,85,108,test_setitem_series_int64,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,934,954,test_fillna_series_complex128,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,129,149,test_setitem_series_complex128,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,934,954,test_fillna_series_complex128,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,673,710,test_where_series_complex128,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,934,954,test_fillna_series_complex128,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1205,1213,test_replace_series_object,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1250,1259,test_replace_series_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1213,1221,test_replace_series_int64,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1250,1259,test_replace_series_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1221,1229,test_replace_series_float64,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1250,1259,test_replace_series_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1229,1237,test_replace_series_complex128,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1250,1259,test_replace_series_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1237,1250,test_replace_series_bool,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1250,1259,test_replace_series_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,777,788,testEQ,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1473,1490,testEQ,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,875,886,test_roll_date_object,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1547,1558,test_roll_date_object,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1364,1387,test_apply_nanoseconds,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1665,1689,test_apply_nanoseconds,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_frame.py,989,1016,test_shift,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_frame.py,991,1014,_check,None,[frame:Any;orig:Any]
/app/Repos/pandas/pandas/tests/io/parser/test_textreader.py,69,86,test_skipinitialspace,None,[self:Any],/app/Repos/pandas/pandas/tests/io/parser/test_textreader.py,106,115,test_embedded_newline,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/parser/test_textreader.py,94,106,test_delimit_whitespace,None,[self:Any],/app/Repos/pandas/pandas/tests/io/parser/test_textreader.py,106,115,test_embedded_newline,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_pivot.py,8,19,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_groupby.py,9,20,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4035,4074,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,967,1132,test_opening_time,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1558,1602,test_normalize,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,644,689,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1789,1835,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4080,4154,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4173,4188,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,705,711,test_rename_mi,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,720,733,test_set_axis_name_mi,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,711,720,test_set_axis_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,720,733,test_set_axis_name_mi,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4209,4242,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,790,842,test_metadata_propagation_indiv,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,820,832,finalize,None,[self:Any;other:Any;method:Any;**kwargs:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4173,4188,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4309,4343,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,884,935,test_to_xarray,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,898,913,testit,None,[index:Any;check_index_type:Any;check_categorical:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,705,711,test_rename_mi,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,939,945,test_rename_mi,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4309,4343,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,886,928,test_normalize,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1132,1305,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,738,763,test_get_numeric_data_preserve_dtype,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,988,996,test_get_numeric_data_preserve_dtype,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,1049,1056,test_describe_percentiles_insert_median_ndarray,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,1064,1096,test_describe_percentiles_formatting,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2685,2766,_get_tests,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4261,4294,test_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4404,4415,test_Hour,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4439,4454,test_Millisecond,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4415,4427,test_Minute,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4439,4454,test_Millisecond,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4427,4439,test_Second,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4439,4454,test_Millisecond,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_indexing_slow.py,13,83,test_multiindex_get_loc,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_indexing_slow.py,22,51,validate,None,[mi:Any;df:Any;key:Any]
/app/Repos/pandas/pandas/tests/test_panel4d.py,388,423,test_setitem_by_indexer,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panel4d.py,423,438,test_setitem_by_indexer_mixed_type,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1907,1916,test_roundtrip_pickle,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1968,1978,test_roundtrip_pickle,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,689,713,test_apply_large_n,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2057,2076,test_apply_large_n,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,388,436,test_repr,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,745,771,test_put_mixed_type,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1835,1854,test_apply_large_n,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2057,2076,test_apply_large_n,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2085,2095,test_datetimeindex,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2201,2209,test_datetimeindex,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2291,2303,test_constructor,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2377,2385,test_constructor,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2142,2149,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2493,2503,test_onOffset,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_generic.py,1181,1240,test_describe_typefiltering,None,[self:Any],/app/Repos/pandas/pandas/tests/test_generic.py,1267,1278,test_describe_typefiltering_dupcol,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,295,319,test_describe_categorical_columns,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,319,341,test_describe_datetime_columns,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_indexing.py,2924,2955,test_setitem,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_indexing.py,2983,3009,test_setitem,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,664,675,test_skew,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,675,699,test_kurt,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1137,1143,test_isin_empty,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1143,1161,test_isin_dict,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,64,74,test_corr_non_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,131,175,test_cov,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_algos.py,62,78,test_basic_sort,None,[self:Any],/app/Repos/pandas/pandas/tests/test_algos.py,78,109,test_labels,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,490,513,test_cummin,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,513,536,test_cummax,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_asof.py,13,19,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_asof.py,64,81,test_missing,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,335,378,test_rollforward,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,378,440,test_rollback,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,322,335,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,378,440,test_rollback,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_algos.py,672,700,test_categorical_nans,None,[self:Any],/app/Repos/pandas/pandas/tests/test_algos.py,700,709,test_categorical_zeroes,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1126,1137,test_isin,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1161,1172,test_isin_with_string_scalar,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1132,1305,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1558,1602,test_normalize,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4404,4415,test_Hour,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4415,4427,test_Minute,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4509,4518,test_tick_equalities,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,4518,4525,test_tick_operators,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,928,967,test_onOffset,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1132,1305,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_config.py,136,149,test_get_option,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,249,325,test_deprecate_option,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_pivot.py,19,45,test_pivot_table,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_pivot.py,45,51,test_pivot_table_multi,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_panel4d.py,483,490,test_major_xs_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panel4d.py,502,510,test_minor_xs_mixed,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1273,1368,test_drop_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_analytics.py,1368,1402,test_drop_duplicates_for_take_all,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,2368,2446,test_remove_crit,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,3624,3649,test_panel_select,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,654,684,test_put,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,711,723,test_put_compression,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_config.py,233,249,test_reset_option_all,None,[self:Any],/app/Repos/pandas/pandas/tests/test_config.py,249,325,test_deprecate_option,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1305,1364,test_apply_large_n,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1558,1602,test_normalize,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,589,596,testSub,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1734,1741,testSub,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,801,808,testSub,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1734,1741,testSub,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1501,1508,testSub,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1734,1741,testSub,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,689,713,test_apply_large_n,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1835,1854,test_apply_large_n,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,619,637,test_roll_date_object,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2007,2025,test_roll_date_object,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1764,1782,test_roll_date_object,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2007,2025,test_roll_date_object,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,1783,1838,test_store_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,1789,1798,make_index,None,[names:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2032,2057,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2149,2173,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,85,108,test_setitem_series_int64,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,129,149,test_setitem_series_complex128,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_multilevel.py,1648,1667,test_mixed_depth_get,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1682,1712,test_mixed_depth_drop,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_multilevel.py,1667,1682,test_mixed_depth_insert,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1682,1712,test_mixed_depth_drop,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,4830,4853,test_colums_multiindex_modified,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,4935,4944,test_invalid_complib,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,644,689,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2149,2173,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,4887,4905,test_read_hdf_open_store,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,4935,4944,test_invalid_complib,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,4905,4921,test_read_hdf_iterator,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,4935,4944,test_invalid_complib,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,4921,4935,test_read_hdf_errors,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,4935,4944,test_invalid_complib,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_algos.py,927,944,test_group_var_generic_1d,None,[self:Any],/app/Repos/pandas/pandas/tests/test_algos.py,975,994,test_group_var_generic_2d_some_nan,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1789,1835,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2149,2173,test_apply,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_algos.py,944,960,test_group_var_generic_1d_flat_labels,None,[self:Any],/app/Repos/pandas/pandas/tests/test_algos.py,975,994,test_group_var_generic_2d_some_nan,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_algos.py,960,975,test_group_var_generic_2d_all_finite,None,[self:Any],/app/Repos/pandas/pandas/tests/test_algos.py,975,994,test_group_var_generic_2d_some_nan,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/test_pytables.py,2871,2880,test_store_index_name,None,[self:Any],/app/Repos/pandas/pandas/tests/io/test_pytables.py,2880,2892,test_store_index_name_with_tz,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,589,596,testSub,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,801,808,testSub,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,210,238,test_setitem_series_datetime64tz,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1091,1135,test_fillna_index_datetime64tz,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,792,798,testCall,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,847,870,testRollforward1,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1002,1052,test_fillna_series_datetime64tz,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_coercion.py,1091,1135,test_fillna_index_datetime64tz,None,[self:Any]
/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,1132,1305,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/tseries/test_offsets.py,2149,2173,test_apply,None,[self:Any]
